"hfpxzc href","qBF1Pd","MW4etd","UY7F9","W4Efsd","W4Efsd 2","W4Efsd 3","W4Efsd 4","W4Efsd 5","W4Efsd 6","UsdlK","lcr4fd href","Cw1rxd","R8c4Qb","Cw1rxd 2","R8c4Qb 2","Jn12ke src","ah5Ghc","ah5Ghc 2","ah5Ghc 3"
"https://www.google.com/maps/place/Lockmasters+Mobile+Glasgow/data=!4m4!3m3!1s0x488844410d7ec6bf:0x14515ec435e6cc85!16s%2Fg%2F1hc243b4k!19sChIJv8Z-DUFEiEgRhczmNcReURQ?authuser=0&hl=en&rclk=1","Lockmasters Mobile Glasgow","5.0","(77)","Locksmith","","·","Open 24 hours","","+44 7710 721157","http://www.lockmastersmobileglasgow.co.uk/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Got in and replaced the lock for a fair price.""","","",""
"https://www.google.com/maps/place/GLASGOW+LOCKSMITH+A%26E/data=!4m7!3m6!1s0x488841cbd1b0dd47:0xa1d7a88a2c0f0bc!8m2!3d55.8835842!4d-4.2798148!16s%2Fg%2F11v778j__w!19sChIJR92w0ctBiEgRvPDAooh6HQo?authuser=0&hl=en&rclk=1","GLASGOW LOCKSMITH A&E","3.7","(3)","Emergency locksmith service","·","Maryhill Rd","Open 24 hours","","+44 7510 657646","","","Directions","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Locked myself out, gave them a call and they were out within 30 mins or so.""","","","·"
"https://www.google.com/maps/place/The+Key+Master+Auto+Locksmith/data=!4m7!3m6!1s0x6cbc86c6bffecfd3:0xf4882b9205891568!8m2!3d55.943824!4d-3.996448!16s%2Fg%2F11x2h0ys4s!19sChIJ08_-v8aGvGwRaBWJBZIriPQ?authuser=0&hl=en&rclk=1","The Key Master Auto Locksmith","4.4","(13)","Emergency locksmith service","·","128 McGregor Road","Open 24 hours","·","07507 319084","https://www.google.com/aclk?sa=L&ai=DChsSEwiQzPGw04mUAxX1o1AGHV0xA74YACICCAEQARoCZGc&co=1&ase=2&gclid=CjwKCAjwzLHPBhBTEiwABaLsSrnrwm3oNXpMEwxQtuM6EXY3mlrqafujaWRqgiXNsWMA8XNXdyf3PhoCBgIQAvD_BwE&cid=CAASugHkaPhO1ODgmiYwFlkKQhZ2h7Otl7BHsNANgHje1XW-1KvpmazwAbpBMLyv-fIKcKyTUwpf5UqIdqpr82TYzyV8xRTf1BoGJN-vyiY2oUpOa0kneus5TdKHYxz9ojiR0iDPEE9MmljRwv9vX7nDFkVt_W_KNeEMyb7NiFBBpQcGMJmMpC0NbCV03dTO3fmgpyi2p3akfUKRj_xD8RtWIOuzHrpiM4_sYHB5NhHtQz7lyGANSuCxdUR7Yis&cce=2&category=acrcp_v1_32&sig=AOD64_3ujRGh0OgfWKt0Ff4waoVejryqgQ&adurl&q&ctype=99&nis=6","","Website","","Directions","","","","",""
"https://www.google.com/maps/place/East+Renfrewshire+Trusted+Trader/data=!4m7!3m6!1s0x488847d3f1f2c679:0x93ba8898ba3eb1e9!8m2!3d55.808045!4d-4.324838!16s%2Fg%2F11h70mmr15!19sChIJecby8dNHiEgR6bE-upiIupM?authuser=0&hl=en&rclk=1","East Renfrewshire Trusted Trader","4.8","(25)","Council","·","Carnwadric Road","Closed","·","0333 444 7016","https://www.google.com/aclk?sa=L&ai=DChsSEwiQzPGw04mUAxX1o1AGHV0xA74YACICCAEQABoCZGc&co=1&ase=2&gclid=CjwKCAjwzLHPBhBTEiwABaLsSiEGFZSWYORQaa2Kn0izAuv7x69OhkDCEeRvyvBeYjpRG66XIAsqxhoCUbQQAvD_BwE&cid=CAASugHkaPhO1ODgmiYwFlkKQhZ2h7Otl7BHsNANgHje1XW-1KvpmazwAbpBMLyv-fIKcKyTUwpf5UqIdqpr82TYzyV8xRTf1BoGJN-vyiY2oUpOa0kneus5TdKHYxz9ojiR0iDPEE9MmljRwv9vX7nDFkVt_W_KNeEMyb7NiFBBpQcGMJmMpC0NbCV03dTO3fmgpyi2p3akfUKRj_xD8RtWIOuzHrpiM4_sYHB5NhHtQz7lyGANSuCxdUR7Yis&cce=2&category=acrcp_v1_32&sig=AOD64_3kk8yWl2L6fCHcB1MJjeXRxp_E4A&adurl&q&ctype=99&nis=6","","Website","","Directions","","","","","· Opens 8:45 am Mon"
"https://www.google.com/maps/place/Ziggy+Locksmiths/data=!4m7!3m6!1s0x4888438f21ecff63:0xfa2f61b8a41d9da6!8m2!3d55.8887482!4d-4.1360349!16s%2Fg%2F11xf7g02wg!19sChIJY__sIY9DiEgRpp0dpLhhL_o?authuser=0&hl=en&rclk=1","Ziggy Locksmiths","5.0","(9)","Emergency locksmith service","·","3 McBride Path","Open 24 hours","·","+44 7721 353645","https://ziggylocksmiths.co.uk/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Brilliant job and excellent customer service.""","","",""
"https://www.google.com/maps/place/Now+24+Hour+Locksmiths/data=!4m7!3m6!1s0x48884fdbf8280fa9:0x1eff90a45c030ce9!8m2!3d55.921999!4d-4.404327!16s%2Fg%2F11g_zdmps6!19sChIJqQ8o-NtPiEgR6QwDXKSQ_x4?authuser=0&hl=en&rclk=1","Now 24 Hour Locksmiths","5.0","(79)","Locksmith","·","Gilmour Ave","Open 24 hours","","+44 7827 318363","","","Directions","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""A Fast and efficient service with the lock being fixed within a hour or so.""","","","·"
"https://www.google.com/maps/place/Lockhart+Locksmiths+%26+Sons/data=!4m7!3m6!1s0x4888458061ca4333:0x9fc84d2ae2dbd83e!8m2!3d55.9011868!4d-4.345307!16s%2Fg%2F11g8k11lvk!19sChIJM0PKYYBFiEgRPtjb4ipNyJ8?authuser=0&hl=en&rclk=1","Lockhart Locksmiths & Sons","5.0","(4)","Locksmith","·","326 Knightswood Rd","Closes soon","· 8 pm · Opens 8 am Sun","+44 7490 911211","","","Directions","","","","","","","·"
"https://www.google.com/maps/place/Timpson+Locksmiths+and+Safe+Engineers/data=!4m7!3m6!1s0x4888469faff517d9:0x6968b0f91ee1b5fb!8m2!3d55.8602315!4d-4.2543949!16s%2Fg%2F1wl4q5db!19sChIJ2Rf1r59GiEgR-7XhHvmwaGk?authuser=0&hl=en&rclk=1","Timpson Locksmiths and Safe Engineers","4.4","(14)","Locksmith","·","109 Buchanan St","Closed","Locksmith with shoe repair services","+44 800 018 7187","https://www.timpsonlocksmiths.co.uk/find-a-locksmith/glasgow-buchanan-st/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""VERY QUICK SERVICE and photo provide on a pen drive.""","","","· Opens 12 pm Sun"
"https://www.google.com/maps/place/Car+Keys+Glasgow/data=!4m7!3m6!1s0x488848b0ef2d7161:0x6f817d5793ad73e8!8m2!3d57.7470222!4d-4.6873058!16s%2Fg%2F11cssyy7cz!19sChIJYXEt77BIiEgR6HOtk1d9gW8?authuser=0&hl=en&rclk=1","Car Keys Glasgow","4.7","(46)","Locksmith","","·","Open","","+44 7484 679943","http://www.carkeysglasgow.com/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Got my car unlocked and provided with emergency","key","in less than 40min.""","· Closes 10 pm"
"https://www.google.com/maps/place/Gingerbeard+Locksmiths/data=!4m7!3m6!1s0x695aeed07bf882d1:0xa23d123ecb959b17!8m2!3d55.48366!4d-4.3971532!16s%2Fg%2F11vxh7m75c!19sChIJ0YL4e9DuWmkRF5uVyz4SPaI?authuser=0&hl=en&rclk=1","Gingerbeard Locksmiths","5.0","(136)","Locksmith","","·","Open 24 hours","","+44 141 280 6808","https://www.gingerbeardlocksmiths.co.uk/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Attended my van within an hour of calling and got me sorted with 2 new keys.""","","",""
"https://www.google.com/maps/place/Ingram+Security/data=!4m7!3m6!1s0x488846a3ec1e7ab9:0x4180975bc61e965c!8m2!3d55.8562063!4d-4.2446543!16s%2Fg%2F1tdy417z!19sChIJuXoe7KNGiEgRXJYexluXgEE?authuser=0&hl=en&rclk=1","Ingram Security","4.3","(12)","Locksmith","·","6 Parnie St","Closed","· Opens 10 am Mon","+44 141 552 3251","","","Directions","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Got keys cut a few times in here, always polite and fast service.""","","","·"
"https://www.google.com/maps/place/ALS+UPVC+Door+Repairs/data=!4m7!3m6!1s0x488847d979896d8b:0xc708d7fb74eee750!8m2!3d55.8599255!4d-4.2802186!16s%2Fg%2F11g0l718s_!19sChIJi22JedlHiEgRUOfudPvXCMc?authuser=0&hl=en&rclk=1","ALS UPVC Door Repairs","4.9","(145)","Locksmith","·","133 Finnieston St","Closed","·","+44 141 280 2807","https://www.als-locksmiths.com/jammed-doors-opened.html","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Steven replaced our broken lock with excellent care, workmanship and value.""","","","· Opens 8:30 am Mon"
"https://www.google.com/maps/place/Glasgow+Locksmiths+Lockfix/data=!4m7!3m6!1s0x48884186cb4603a9:0x989d54ba1a542312!8m2!3d55.8554601!4d-4.2324585!16s%2Fg%2F11gpflhk5n!19sChIJqQNGy4ZBiEgREiNUGrpUnZg?authuser=0&hl=en&rclk=1","Glasgow Locksmiths Lockfix","5.0","(55)","Locksmith","","·","Open 24 hours","","+44 7724 353832","http://glasgowlocksmithslockfix24-7.co.uk/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Our car was open in less than five minutes with no damage caused.""","","",""
"https://www.google.com/maps/place/Fort+knox+locks/data=!4m7!3m6!1s0x48883f378d9f9fbb:0xa9c58e67f52d8482!8m2!3d55.7516903!4d-4.1906622!16s%2Fg%2F11bwgvky8t!19sChIJu5-fjTc_iEgRgoQt9WeOxak?authuser=0&hl=en&rclk=1","Fort knox locks","4.9","(103)","Locksmith","·","Murray, 88 Owen Ave","Open","·","+44 7594 314330","https://www.fortknoxlocks.co.uk/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Arrived promptly, sorted the lock quickly and did a really neat job.""","","","· Closes 10 pm"
"https://www.google.com/maps/place/Timpson+Locksmith%27s+%26+Safe+Engineers/data=!4m7!3m6!1s0x4888415021474497:0xeb27be81eaf61b2!8m2!3d55.8535443!4d-4.198878!16s%2Fg%2F1ptwp27hz!19sChIJl0RHIVBBiEgRsmGvHuh7sg4?authuser=0&hl=en&rclk=1","Timpson Locksmith's & Safe Engineers","4.0","(1)","Locksmith","·","c/o Asda, The Forge Shpg Ctr","Open 24 hours","·","+44 800 018 7187","http://www.timpsonlocksmiths.co.uk/Parkhead-Asda","","Website","","Directions","","","","",""
"https://www.google.com/maps/place/Securo+Locksmiths/data=!4m7!3m6!1s0x488849258ff90d61:0x102895679c23348c!8m2!3d55.8452759!4d-4.4072787!16s%2Fg%2F1vp6zryg!19sChIJYQ35jyVJiEgRjDQjnGeVKBA?authuser=0&hl=en&rclk=1","Securo Locksmiths","4.9","(102)","Locksmith","·","Williamsburgh Court","Open 24 hours","·","+44 141 432 2647","http://www.securolocksmiths.co.uk/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Excellent service
Lock on door fixed within a few hours of my phone call.""","","",""

"https://www.google.com/maps/place/Botanist+of+The+Valley/data=!4m7!3m6!1s0x872b68293f40a96f:0xc38c245bbea4d6dd!8m2!3d33.633513!4d-112.23363!16s%2Fg%2F11fxb3vksv!19sChIJb6lAPyloK4cR3dakvlskjMM?authuser=0&hl=en&rclk=1","Botanist of The Valley","4.7","(83)","Swimming pool contractor","·","16165 North 83rd Avenue","Closed","· Opens 6 am Mon","·","(480) 789-9056","https://www.google.com/aclk?sa=L&ai=DChsSEwiE4KPTv4mUAxWzh1AGHZ7QPFUYACICCAEQABoCZGc&co=1&ase=2&gclid=CjwKCAjwzLHPBhBTEiwABaLsSiBLZ208IgfiUsnvJkt-MFPMcvWkkDw-TK9TUq_Sa2Badh0mqPrFLBoC2BkQAvD_BwE&cid=CAASugHkaCyOcDY19VFqInT3JGhN3vf0aa0ndAzRP4WL-_Wx2L0l2Ig4v8NHP1vlHUJN82QDriyE40_Zkl1NdDZlNImP0JsFMYmIz213kInRyNY9Wrg6bCOU3QhkkHQ4NjmLjfxrbfNBb89DDsc79zRQUsk_fbAdBrfdiBrMXvq8ntzUbHYdD0z-q9spYR2xnoF8xy2_2d9hmtFn-x_BExlxqe3b9gQBp9A4exzioeZmiivR23GFB7LLqjxMzpo&cce=2&category=acrcp_v1_32&sig=AOD64_05kG89RHrJOE0S2WvQ3JBhs4mikA&adurl&q&ctype=99&nis=6","","Website","","Directions","","","",""
"https://www.google.com/maps/place/PROS+Tree+%26+Landscape,+LLC/data=!4m7!3m6!1s0x872b6c506f9b2097:0x339526c840f51712!8m2!3d33.4300974!4d-112.1210284!16s%2Fg%2F11clsrqd79!19sChIJlyCbb1BsK4cREhf1QMgmlTM?authuser=0&hl=en&rclk=1","PROS Tree & Landscape, LLC","4.7","(2,181)","Tree service","·","·","2836 W Durango St","Open","· Closes 2 pm","+1 602-216-0400","https://treeprosaz.com/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""The","Tree","Pros team was professional, did great work, and very clean."""
"https://www.google.com/maps/place/Chips+Tree+Service/data=!4m7!3m6!1s0x872b6f1c20530c87:0xd937c99f797dab97!8m2!3d33.5458772!4d-112.2013721!16s%2Fg%2F11_t0lz3_!19sChIJhwxTIBxvK4cRl6t9eZ_JN9k?authuser=0&hl=en&rclk=1","Chips Tree Service","4.8","(1,081)","Tree service","·","6610 W Orangewood Ave","·","Open","· Closes 2 pm","+1 602-854-4930","https://treeservicephoenix.com/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""The Chips crew arrived on time and repaired my","tree","in record time."""
"https://www.google.com/maps/place/Jason%27s+Tree+Service/data=!4m7!3m6!1s0x872b13bd45cc7bc9:0x5e38e264ee51a301!8m2!3d33.4667203!4d-112.1181383!16s%2Fg%2F11gfm0tp6v!19sChIJyXvMRb0TK4cRAaNR7mTiOF4?authuser=0&hl=en&rclk=1","Jason's Tree Service","4.6","(139)","Tree service","·","2718 W McDowell Rd STE 5","·","Open","· Closes 8 pm","+1 602-635-0011","http://jasonstreeservices.com/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Removed two trees (one 30 ft) with through cleanup, was out in two hours.""","",""
"https://www.google.com/maps/place/Harris+%26+Sons+Tree+Specialists/data=!4m7!3m6!1s0x872b68d15320d7f5:0x461d2f0a64b361b!8m2!3d33.5368591!4d-112.1032008!16s%2Fg%2F11g9dsln7p!19sChIJ9dcgU9FoK4cRGzZLpvDSYQQ?authuser=0&hl=en&rclk=1","Harris & Sons Tree Specialists","4.8","(377)","Tree service","·","6801 N 21st Ave","·","Open 24 hours","","+1 602-863-9336","http://www.harrisandsontreespecialists.com/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""They had the large","tree","removed and cleaned up in 45 minutes."""
"https://www.google.com/maps/place/Miguel%27s+tree+care+LLC/data=!4m7!3m6!1s0x872b113d72835b21:0x139af013e8a57e32!8m2!3d33.3645596!4d-112.0691634!16s%2Fg%2F11jgh209sq!19sChIJIVuDcj0RK4cRMn6l6BPwmhM?authuser=0&hl=en&rclk=1","Miguel's tree care LLC","5.0","(39)","Tree service","·","E Beth Dr","·","Open 24 hours","","+1 602-581-9974","https://miguelstreecarellc.com/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""My","tree","looks great and they did a good job cleaning up my yard!"""
"https://www.google.com/maps/place/ArborCraft+Tree+Service+Phoenix/data=!4m7!3m6!1s0x872b0d62d17da62b:0x188c2843fd445b6f!8m2!3d33.5094418!4d-112.0190156!16s%2Fg%2F11lcfykzp2!19sChIJK6Z90WINK4cRb1tE_UMojBg?authuser=0&hl=en&rclk=1","ArborCraft Tree Service Phoenix","5.0","(469)","Tree service","·","2901 E Camelback Rd #200","·","Open 24 hours","","+1 480-571-7921","https://arborcraftaz.com/locations/phoenix-az/?utm_campaign=gmb&utm_medium=gmb-phoenix&utm_source=google","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""The","tree","crews are prompt, thorough and do an amazing job with clean up."""
"https://www.google.com/maps/place/Hayward+Tree+Service/data=!4m7!3m6!1s0x872b6f54153aacc1:0xaef3e29273027e57!8m2!3d33.5358109!4d-112.1117705!16s%2Fg%2F1tf6mp1r!19sChIJwaw6FVRvK4cRV34Cc5Li864?authuser=0&hl=en&rclk=1","Hayward Tree Service","4.5","(126)","Tree service","·","6721 N Black Cyn Hwy","·","Closed","· Opens 7 am Mon","+1 602-402-1378","http://www.haywardtreeserviceaz.com/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Professionally done job at a reasonable price.""","",""
"https://www.google.com/maps/place/AZ+Desert+Tree+Care/data=!4m7!3m6!1s0x872b7bab4712b243:0x67bbe0c6c6b89424!8m2!3d33.8354112!4d-111.9567904!16s%2Fg%2F11gglq4n2s!19sChIJQ7ISR6t7K4cRJJS4xsbgu2c?authuser=0&hl=en&rclk=1","AZ Desert Tree Care","5.0","(158)","Tree service","·","38925 N 58th St","·","Open","· Closes 5 pm","+1 602-842-9350","http://www.azdeserttreecare.com/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Arrived on time, trees look great and they cleaned up all the debris.""","",""
"https://www.google.com/maps/place/B%26C+Tree+Services/data=!4m7!3m6!1s0x69230a62f0e0d9f9:0x548ae770ed1a8c01!8m2!3d33.4818756!4d-112.0308157!16s%2Fg%2F11x76yp9j1!19sChIJ-dng8GIKI2kRAYwa7XDnilQ?authuser=0&hl=en&rclk=1","B&C Tree Services","5.0","(135)","Tree service","·","2942 N 24th St UNIT 114","·","Open 24 hours","","+1 520-436-7991","https://www.bandctreeservice.com/phoenix-tree-service","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Very professional, great communication and my trees look great!""","",""
"https://www.google.com/maps/place/Mayscape+Tree+Trimmers/data=!4m7!3m6!1s0x872b6ddc781db289:0xa7526136be9169a!8m2!3d33.5883992!4d-112.0629191!16s%2Fg%2F11nngy0382!19sChIJibIdeNxtK4cRmhbpaxMmdQo?authuser=0&hl=en&rclk=1","Mayscape Tree Trimmers","4.9","(116)","Tree service","·","11001 N 7th St","·","Open 24 hours","","+1 602-586-8324","http://www.mayscapetreetrimmers.com/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""The cleaning and clearing of the trees really made them look alive again.""","",""
"https://www.google.com/maps/place/Tree+Workers+of+Phoenix/data=!4m7!3m6!1s0x872b65ae5772c599:0x944ac6640aa0f385!8m2!3d33.6818747!4d-112.1003971!16s%2Fg%2F1tj3lk4t!19sChIJmcVyV65lK4cRhfOgCmTGSpQ?authuser=0&hl=en&rclk=1","Tree Workers of Phoenix","4.7","(94)","Tree service","·","21620 N 19th Ave Suite A-4","·","Open","· Closes 7 pm","+1 602-905-0030","https://www.treeworkersofphoenix.com/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""The","Tree","Workers of Phoenix were prompt, professional and did a great job."""
"https://www.google.com/maps/place/Valley+Tree+Care/data=!4m7!3m6!1s0x872b65a225cbf427:0x663ea7fc25ceac29!8m2!3d33.4556914!4d-112.162682!16s%2Fg%2F11gm5_kfx6!19sChIJJ_TLJaJlK4cRKazOJfynPmY?authuser=0&hl=en&rclk=1","Valley Tree Care","4.8","(961)","Tree service","","·","","Open 24 hours","","+1 623-587-0606","https://www.valleytreecare.com/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""He arrived promptly and assessed our needs and concerns for our trees.""","",""
"https://www.google.com/maps/place/Arborvision+Tree+Service/data=!4m7!3m6!1s0x872b6dbb0392519b:0xd7ccad54d30eb031!8m2!3d33.5512978!4d-112.1101636!16s%2Fg%2F11sdq24d_k!19sChIJm1GSA7ttK4cRMbAO01StzNc?authuser=0&hl=en&rclk=1","Arborvision Tree Service","5.0","(18)","Tree service","·","2345 W Augusta Ave","·","Open 24 hours","","+1 602-249-2033","https://arborvision.net/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""He took down 2 tall cottonwood trees and did a terrific job of cleanup.""","",""
"https://www.google.com/maps/place/Elite+Tree+Service/data=!4m7!3m6!1s0x872b69cf7f3be441:0x66f3a69c48af0b33!8m2!3d33.6452431!4d-112.1723983!16s%2Fg%2F11jp02mx86!19sChIJQeQ7f89pK4cRMwuvSJym82Y?authuser=0&hl=en&rclk=1","Elite Tree Service","4.7","(393)","Tree service","·","17609 N 52nd Ln","·","Closed","· Opens 8 am Mon","+1 480-386-1196","http://www.elitetreeaz.com/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Took out 5 trees, cleaned up and out the door in about an hour.""","",""
"https://www.google.com/maps/place/SavATree+-+Tree+Service+%26+Lawn+Care/data=!4m7!3m6!1s0x872b6fe6e45d44ed:0xba42e4c718fd5613!8m2!3d33.690586!4d-112.0475234!16s%2Fg%2F11h037xwml!19sChIJ7URd5OZvK4cRE1b9GMfkQro?authuser=0&hl=en&rclk=1","SavATree - Tree Service & Lawn Care","4.9","(327)","Tree service","·","·","22425 N 16th St #2","Closed","· Opens 7:30 am Mon","+1 602-788-0005","https://www.savatree.com/locations/phoenix-arizona/?utm_source=GMB&utm_medium=organic&utm_campaign=phoenix","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""The trees were cut perfectly and the clean up was impressive.""","",""
"https://www.google.com/maps/place/Roy%E2%80%99s+Trees/data=!4m7!3m6!1s0xc5db682768af53:0x8ea23cfd8ba5fb10!8m2!3d33.61726!4d-112.0210995!16s%2Fg%2F11qc5m9dp_!19sChIJU69oJ2jbxQAREPuli_08oo4?authuser=0&hl=en&rclk=1","Roy’s Trees","5.0","(200)","Tree service","","·","","Open","· Closes 5 pm","+1 602-881-2775","http://roystrees.com/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Great work by Roy and his crew, highly recommended for expert","tree","work."""
"https://www.google.com/maps/place/Heartwood+Tree+Care/data=!4m7!3m6!1s0x872ba582d4df926d:0xc3b791de1baefda8!8m2!3d33.3051272!4d-111.787546!16s%2Fg%2F11crxrl0nl!19sChIJbZLf1IKlK4cRqP2uG96Rt8M?authuser=0&hl=en&rclk=1","Heartwood Tree Care","4.9","(445)","Tree service","·","2487 S Gilbert Rd Ste 106-465","·","Open 24 hours","","+1 480-269-5636","http://heartwoodtreeaz.com/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""They trimmed 3 large trees and took care of all the clean up.""","",""
"https://www.google.com/maps/place/Native+tree+services+llc/data=!4m7!3m6!1s0x872b6cb824c637df:0x2155bfe3cb5ca3a1!8m2!3d33.531495!4d-112.121144!16s%2Fg%2F11c2jz_61s!19sChIJ3zfGJLhsK4cRoaNcy-O_VSE?authuser=0&hl=en&rclk=1","Native tree services llc","4.5","(17)","Arborist service","·","2834 W Maryland Ave","·","Open","· Closes 7 pm","+1 602-315-1626","http://www.nativetreeservice.com/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Great pricing and just nice guys!""","",""
"https://www.google.com/maps/place/Montufar%27s+Tree+Service/data=!4m7!3m6!1s0x872b6b2113b775e7:0x4b05f55fff1fd13!8m2!3d33.2766146!4d-112.18749!16s%2Fg%2F11g2sbm76k!19sChIJ53W3EyFrK4cRE_3x_1VfsAQ?authuser=0&hl=en&rclk=1","Montufar's Tree Service","5.0","(188)","Tree service","","·","","Open 24 hours","","+1 602-206-9926","https://montufarstreeservice.com/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Montufar’s made the quoting &","tree removal","process fast and easy!"""
"https://www.google.com/maps/place/Alia%27s+Tree+Services+And+Landscaping/data=!4m7!3m6!1s0x872b0f9fbe752361:0x47473a0b52764a7d!8m2!3d33.3852364!4d-111.9877871!16s%2Fg%2F11fwgtrtl9!19sChIJYSN1vp8PK4cRfUp2Ugs6R0c?authuser=0&hl=en&rclk=1","Alia's Tree Services And Landscaping","4.9","(35)","Tree service","·","4328 E Darrel Rd","·","Open","· Closes 12 pm","+1 602-367-5455","https://aliastreeservices.com/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Tree trimmer","showed up within 15 min of estimated time."""
"https://www.google.com/maps/place/Tree+Service+Valle+Del+Sol+Llc/data=!4m7!3m6!1s0x872b3f68e87be69f:0x1ef5fb4e267b7425!8m2!3d33.478048!4d-112.321567!16s%2Fg%2F11hn2zmc9t!19sChIJn-Z76Gg_K4cRJXR7Jk779R4?authuser=0&hl=en&rclk=1","Tree Service Valle Del Sol Llc","5.0","(79)","Tree service","·","2717 North 122nd Avenue","Open","· Closes 6 pm","·","(602) 931-1622","https://www.google.com/aclk?sa=L&ai=DChsSEwiE4KPTv4mUAxWzh1AGHZ7QPFUYACICCAEQBBoCZGc&co=1&ase=2&gclid=CjwKCAjwzLHPBhBTEiwABaLsSrBoF3akadxZsu6a4jocKHdhLjF8WCa6E0_0Nc3HH4Q0V1O3vgRDvRoCO8IQAvD_BwE&cid=CAASugHkaCyOcDY19VFqInT3JGhN3vf0aa0ndAzRP4WL-_Wx2L0l2Ig4v8NHP1vlHUJN82QDriyE40_Zkl1NdDZlNImP0JsFMYmIz213kInRyNY9Wrg6bCOU3QhkkHQ4NjmLjfxrbfNBb89DDsc79zRQUsk_fbAdBrfdiBrMXvq8ntzUbHYdD0z-q9spYR2xnoF8xy2_2d9hmtFn-x_BExlxqe3b9gQBp9A4exzioeZmiivR23GFB7LLqjxMzpo&cce=2&category=acrcp_v1_32&sig=AOD64_3jBCOd9ha2oI21SODHcm4HevnUAA&adurl&q&ctype=99&nis=6","","Website","","Directions","","","",""
"https://www.google.com/maps/place/Bartlett+Tree+Experts/data=!4m7!3m6!1s0x872b07c59bc14d09:0xa87e60e20cff2bf8!8m2!3d33.378954!4d-111.891077!16s%2Fg%2F1tcy4sbj!19sChIJCU3Bm8UHK4cR-Cv_DOJgfqg?authuser=0&hl=en&rclk=1","Bartlett Tree Experts","4.3","(38)","Tree service","·","2614 West Baseline Road","Closed","· Opens 8 am Mon","·","(480) 820-3939","https://www.google.com/aclk?sa=L&ai=DChsSEwjSuvTiv4mUAxW6gFAGHb6ZA4oYACICCAEQAhoCZGc&co=1&ase=2&gclid=CjwKCAjwzLHPBhBTEiwABaLsSpR8wt_GbZmxzrTim5BLwBqBQKIqTmiXkg9GByKG0nr2g-Rk04HmDhoCJH0QAvD_BwE&cid=CAASugHkaBS2abl6JC32-Mfu7LdTWWCa1cKBUQ0g0qonNP6iByEoeD8e-dSy45j1L1yeCuQOMyr6KiU59Q4vBAS5G12OKGvK70XSHSMKl_qzm3A51VL73nuc1vLlGj8GsRsivEv4b768_YcWE4CAhwGgCxRGME582dJ3tl5YwF0o6S8vgLlxgI-I2bXdrXQ9e0ksIpEIqdFw59ecxhB6JguWVO_fHeZkFYLYIbu3hjCvrRQQJSPv5_xrAHNsikA&cce=2&category=acrcp_v1_32&sig=AOD64_0LUI7MtQi6KE02E-FdCim1Z98CLQ&adurl&q&ctype=99&nis=6","","Website","","Directions","","","",""
